"KIPO","Keating Capital, Inc.","6.86","60610432.4","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/kipo",
"KELYA","Kelly Services, Inc.","23.24","868133964.88","n/a","n/a","Technology","Professional Services","http://www.nasdaq.com/symbol/kelya",
"KELYB","Kelly Services, Inc.","23.2899","80919825.954","n/a","n/a","Technology","Professional Services","http://www.nasdaq.com/symbol/kelyb",
"KFFB","Kentucky First Federal Bancorp","8.151","69521443.992","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/kffb",
"KERX","Keryx Biopharmaceuticals, Inc.","13.89","1143375726.63","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/kerx",
"KEQU","Kewaunee Scientific Corporation","17.7701","46288089.583","n/a","n/a","Capital Goods","Medical Specialities","http://www.nasdaq.com/symbol/kequ",
"KTEC","Key Technology, Inc.","14.25","87905442.75","n/a","1993","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/ktec",
"KTCC","Key Tronic Corporation","10.52","110757621.32","n/a","1983","Technology","Computer peripheral equipment","http://www.nasdaq.com/symbol/ktcc",
"KFRC","Kforce, Inc.","20.18","680606541.48","n/a","1995","Technology","Professional Services","http://www.nasdaq.com/symbol/kfrc",
"KBALB","Kimball International, Inc.","14.89","572278299.26","n/a","1976","Technology","Electrical Products","http://www.nasdaq.com/symbol/kbalb",
"KGJI","Kingold Jewelry Inc.","1.78","115399429.2","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/kgji",
"KINS","Kingstone Companies, Inc","5.64","21525590.16","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/kins",
"KONE","Kingtone Wirelessinfo Solution Holding Ltd","2.45","3442250","n/a","2010","Technology","EDP Services","http://www.nasdaq.com/symbol/kone",
"KIOR","KiOR, Inc.","2.36","259774982.2","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/kior",
"KIPS","Kips Bay Medical, Inc.","0.7575","20436652.3425","n/a","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/kips",
"KIRK","Kirkland&#39;s, Inc.","25.62","441901702.2","n/a","2002","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/kirk",
"KLAC","KLA-Tencor Corporation","63.87","10643898327.66","n/a","1980","Capital Goods","Electronic Components","http://www.nasdaq.com/symbol/klac",
"VLCCF","Knightsbridge Tankers Limited","7.81","191126796.41","n/a","1997","Consumer Services","Marine Transportation","http://www.nasdaq.com/symbol/vlccf",
"KONA","Kona Grill, Inc.","15.83","136044223.08","n/a","2005","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/kona",
"KONG","KongZhong Corporation","7.83","328487613.03","n/a","2004","Technology","Telecommunications Equipment","http://www.nasdaq.com/symbol/kong",
"KOPN","Kopin Corporation","4.08","270993812.16","n/a","1992","Technology","Semiconductors","http://www.nasdaq.com/symbol/kopn",
"KOSS","Koss Corporation","4.94","36470567.64","n/a","n/a","Consumer Non-Durables","Consumer Electronics/Appliances","http://www.nasdaq.com/symbol/koss",
"KRFT","Kraft Foods Group, Inc.","53.12","31652741622.4","n/a","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/krft",
"KWEB","KraneShares CSI China Internet ETF","31.29","3129125.16","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/kweb",
"KTOS","Kratos Defense & Security Solutions, Inc.","6.69","381659181.45","n/a","n/a","Capital Goods","Military/Government/Technical","http://www.nasdaq.com/symbol/ktos",
"KUTV","Ku6 Media Co., Ltd.","2.88","136127471.04","n/a","n/a","Consumer Services","Telecommunications Equipment","http://www.nasdaq.com/symbol/kutv",
"KLIC","Kulicke and Soffa Industries, Inc.","12.62","958739368.18","n/a","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/klic",
"KVHI","KVH Industries, Inc.","14.14","220754019.36","n/a","1996","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/kvhi",
"KYTH","Kythera Biopharmaceuticals, Inc.","38.98","834195582.9","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/kyth",
"LLEN","L&L Energy, Inc.","1.68","70668811.92","n/a","n/a","Energy","Coal Mining","http://www.nasdaq.com/symbol/llen",
"FSTR","L.B. Foster Company","46.87","484058783.43","n/a","n/a","Basic Industries","Metal Fabrications","http://www.nasdaq.com/symbol/fstr",
"LSBK","Lake Shore Bancorp, Inc.","12.35","73045779.3","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/lsbk",
"LBAI","Lakeland Bancorp, Inc.","12.61","451851090.99","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/lbai",
"LKFN","Lakeland Financial Corporation","38.35","631444868.6","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/lkfn",
"LAKE","Lakeland Industries, Inc.","5.4","28903559.4","n/a","1986","Health Care","Industrial Specialties","http://www.nasdaq.com/symbol/lake",
"LACO","Lakes Entertainment, Inc.","3.95","104832419.35","n/a","n/a","Consumer Services","Services-Misc. Amusement & Recreation","http://www.nasdaq.com/symbol/laco",
"LRCX","Lam Research Corporation","52.11","8462242169.55","n/a","1984","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/lrcx",
"LAMR","Lamar Advertising Company","49.92","4724377082.88","n/a","1996","Technology","Advertising","http://www.nasdaq.com/symbol/lamr",
"LANC","Lancaster Colony Corporation","86.66","2364431440","n/a","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/lanc",
"LNDC","Landec Corporation","11.74","310971573.66","n/a","1996","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/lndc",
"LARK","Landmark Bancorp Inc.","20.1499","62114565.3376","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/lark",
"LSTR","Landstar System, Inc.","56.13","2566092403.5","n/a","1993","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/lstr",
"LTRX","Lantronix, Inc.","1.77","25806182.28","n/a","2000","Technology","Computer Communications Equipment","http://www.nasdaq.com/symbol/ltrx",
"LPSB","LaPorte Bancorp, Inc.","10.7","64733095.4","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/lpsb",
"LSCC","Lattice Semiconductor Corporation","5.57","648030838.63","n/a","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/lscc",
"LAWS","Lawson Products, Inc.","12.77","110472235.63","n/a","1970","Consumer Durables","Industrial Specialties","http://www.nasdaq.com/symbol/laws",
"LAYN","Layne Christensen Company","16.65","331094973.6","n/a","1992","Basic Industries","Engineering & Construction","http://www.nasdaq.com/symbol/layn",
"LCAV","LCA-Vision Inc.","3.78","72756551.7","n/a","n/a","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/lcav",
"LCNB","LCNB Corporation","18","167097348","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/lcnb",
"LDRH","LDR Holding Corporation","22.02","515837635.38","n/a","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/ldrh",
"GAGA","Le Gaga Holdings Limited","3.53","155238506.42","n/a","2010","Consumer Non-Durables","Farming/Seeds/Milling","http://www.nasdaq.com/symbol/gaga",
"LBIX","Leading Brands Inc","4.26","12512386.8","n/a","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","http://www.nasdaq.com/symbol/lbix",
"LEAP","Leap Wireless International, Inc.","16.61","1318283312.06","n/a","1985","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/leap",
"LTRE","Learning Tree International, Inc.","2.81","37141130.04","n/a","1995","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/ltre",
"LGCY","Legacy Reserves LP","26.99","1552290309.65","n/a","1996","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/lgcy",
"LMAT","LeMaitre Vascular, Inc.","8.24","127029232.56","n/a","2006","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/lmat",
"LEVYU","Levy Acquisition Corp.","9.97","186937500","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/levyu",
"LXRX","Lexicon Pharmaceuticals, Inc.","2.4","1232440977.6","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/lxrx",
"LGIH","LGI Homes, Inc.","15.4","319757114.6","n/a","n/a","Capital Goods","Homebuilding","http://www.nasdaq.com/symbol/lgih",
"LHCG","LHC Group","23.75","418063270","n/a","2005","Health Care","Medical/Nursing Services","http://www.nasdaq.com/symbol/lhcg",
"LBTYA","Liberty Global plc","85.81","33904233354.85","n/a","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/lbtya",
"LBTYB","Liberty Global plc","85.38","0","n/a","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/lbtyb",
"LBTYK","Liberty Global plc","81.45","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/lbtyk",
"LINTA","Liberty Interactive Corporation","28.08","14275736457.84","n/a","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/linta",
"LINTB","Liberty Interactive Corporation","28.07","811710098.71","n/a","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/lintb",
"LVNTA","Liberty Interactive Corporation","121.55","4646760110.85","n/a","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/lvnta",
"LVNTB","Liberty Interactive Corporation","107.76","155464166.64","n/a","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/lvntb",
"LMCA","Liberty Media Corporation","153.46","17531493991.22","n/a","n/a","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/lmca",
"LMCB","Liberty Media Corporation","154.29","1523857219.62","n/a","n/a","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/lmcb",
"LPHI","Life Partners Holdings Inc","1.8599","34682425.7332","n/a","n/a","Finance","Life Insurance","http://www.nasdaq.com/symbol/lphi",
"LIFE","Life Technologies Corporation","75.7","13083107911.8","n/a","1983","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/life",
"LPNT","LifePoint Hospitals, Inc.","51.23","2408642333.81","n/a","n/a","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/lpnt",
"LCUT","Lifetime Brands, Inc.","14.62","186223083.34","n/a","1991","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/lcut",
"LFVN","Lifevantage Corporation","1.92","196760833.92","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/lfvn",
"LWAY","Lifeway Foods, Inc.","15.12","247151777.04","n/a","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/lway",
"LGND","Ligand Pharmaceuticals Incorporated","55.68","1136442552.96","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/lgnd",
"LTBR","Lightbridge Corporation","1.66","24995023.38","n/a","n/a","Consumer Services","Professional Services","http://www.nasdaq.com/symbol/ltbr",
"LPTH","LightPath Technologies, Inc.","1.47","20277349.05","n/a","1996","Technology","Semiconductors","http://www.nasdaq.com/symbol/lpth",
"LIWA","Lihua International, Inc.","5.72","171118484.68","n/a","2009","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/liwa",
"LIME","Lime Energy Co.","3.5","12576977","n/a","n/a","Basic Industries","Engineering & Construction","http://www.nasdaq.com/symbol/lime",
"LLNW","Limelight Networks, Inc.","2.05","199388385.35","n/a","2007","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/llnw",
"LMNR","Limoneira Co","26.35","350739316.5","n/a","n/a","Consumer Non-Durables","Farming/Seeds/Milling","http://www.nasdaq.com/symbol/lmnr",
"LINC","Lincoln Educational Services Corporation","5.35","128828727.6","n/a","2005","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/linc",
"LECO","Lincoln Electric Holdings, Inc.","71.48","5833818327.12","n/a","n/a","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/leco",
"LLTC","Linear Technology Corporation","42.55","9963622672.25","n/a","1986","Technology","Semiconductors","http://www.nasdaq.com/symbol/lltc",
"LTON","Linktone Ltd.","2.5372","102602264.6612","n/a","2004","Technology","Telecommunications Equipment","http://www.nasdaq.com/symbol/lton",
"LNCO","Linn Co, LLC","31.18","1084674250","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/lnco",
"LINE","Linn Energy, LLC","30.42","7154129909.16","n/a","1983","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/line",
"LIOX","Lionbridge Technologies, Inc.","5.69","362172044.87","n/a","1999","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/liox",
"LPDX","LipoScience, Inc.","4.43","67171957.1","n/a","n/a","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://www.nasdaq.com/symbol/lpdx",
"LIQD","Liquid Holdings Group, Inc.","7.8025","191055042.37","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/liqd",
"LQDT","Liquidity Services, Inc.","23.17","744329368.51","n/a","2006","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/lqdt",
"LFUS","Littelfuse, Inc.","86.95","1947889897.3","n/a","n/a","Consumer Durables","Electrical Products","http://www.nasdaq.com/symbol/lfus",
"LIVE","LiveDeal, Inc.","3.4","11953308.6","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/live",
"LPSN","LivePerson, Inc.","12.29","665301857.97","n/a","2000","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/lpsn",
"LKQ","LKQ Corporation","33.15","9965554359.15","n/a","n/a","Consumer Services","Motor Vehicles","http://www.nasdaq.com/symbol/lkq",
"LMIA","LMI Aerospace, Inc.","12.69","163120622.85","n/a","1998","Capital Goods","Military/Government/Technical","http://www.nasdaq.com/symbol/lmia",
"LNBB","LNB Bancorp, Inc.","9.86","91734501.72","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/lnbb",
"LOCM","Local Corporation","1.59","36626378.22","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/locm",
"LOGI","Logitech International S.A.","11.46","1840394336.04","n/a","1997","Technology","Computer peripheral equipment","http://www.nasdaq.com/symbol/logi",
"LOGM","LogMein, Inc.","34.5","835627708.5","n/a","2009","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/logm",
"LOJN","LoJack Corporation","4.04","75430460.24","n/a","n/a","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/lojn",
"LOOK","LookSmart, Ltd.","2.23","12865657.19","n/a","1999","Technology","EDP Services","http://www.nasdaq.com/symbol/look",
"LORL","Loral Space and Communications, Inc.","78.93","2440506523.05","n/a","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/lorl",
"LABC","Louisiana Bancorp, Inc.","17.61","50841108.99","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/labc",
"LPTN","Lpath, Inc.","4.43","58395879.02","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/lptn",
"LPLA","LPL Financial Holdings Inc.","42.87","4360709563.38","n/a","2010","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/lpla",
"LRAD","LRAD Corporation","1.9","62532049.5","n/a","n/a","Consumer Non-Durables","Consumer Electronics/Appliances","http://www.nasdaq.com/symbol/lrad",
"LSBI","LSB Financial Corp.","28.32","44225163.36","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/lsbi",
"LSI","LSI Corporation","8.07","4397633608.77","n/a","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/lsi",
"LYTS","LSI Industries Inc.","8.69","209019866.11","n/a","1985","Consumer Durables","Building Products","http://www.nasdaq.com/symbol/lyts",
"LTXC","LTX-Credence Corporation","7.22","346964536.6","n/a","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/ltxc",
"LULU","lululemon athletica inc.","69.72","10112175553.2","n/a","2007","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/lulu",
"LMNX","Luminex Corporation","19.57","819363374.66","n/a","2000","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/lmnx",
"LMOS","Lumos Networks Corp.","23.06","507848050.94","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/lmos",
"LUNA","Luna Innovations Incorporated","1.21","17525587.97","n/a","2006","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://www.nasdaq.com/symbol/luna",
"MBTF","M B T Financial Corp","3.78","67737131.28","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/mbtf",
"MTSI","M/A-COM Technology Solutions Holdings, Inc.","16","741316384","n/a","1992","Technology","Semiconductors","http://www.nasdaq.com/symbol/mtsi",
"MCBC","Macatawa Bank Corporation","5.13","139850597.25","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/mcbc",
"MFNC","Mackinac Financial Corporation","9.75","54418055.25","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/mfnc",
"MGNX","MacroGenics, Inc.","26.47","662287023.36","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/mgnx",
"MCBK","Madison County Financial, Inc.","17.49","53371679.46","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/mcbk",
"MAGS","Magal Security Systems Ltd.","3.79","61199108.38","n/a","1993","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/mags",
"MGLN","Magellan Health Services, Inc.","61.2","1656548197.2","n/a","n/a","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/mgln",
"MPET","Magellan Petroleum Corporation","1.02","46255683.18","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/mpet",
"MGIC","Magic Software Enterprises Ltd.","6.55","241368056.75","n/a","1991","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/mgic",
"CALL","magicJack VocalTec Ltd","11.47","212796257.4","n/a","1992","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/call",
"MNGA","MagneGas Corporation","0.5899","13632063.3991","n/a","n/a","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/mnga",
"MAG","Magnetek, Inc.","20.4999","66596118.6393","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/mag",
"MGYR","Magyar Bancorp, Inc.","7.28","42306948.32","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/mgyr",
"MHLD","Maiden Holdings, Ltd.","12.66","919281187.68","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/mhld",
"MHLDO","Maiden Holdings, Ltd.","50.37","166221000","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/mhldo",
"MSFG","MainSource Financial Group, Inc.","17.98","366862715.34","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/msfg",
"COOL","Majesco Entertainment Company","0.605","28009061.245","n/a","1998","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/cool",
"MMYT","MakeMyTrip Limited","15.96","600130441.68","n/a","2010","Consumer Services","Transportation Services","http://www.nasdaq.com/symbol/mmyt",
"MAKO","MAKO Surgical Corp.","29.96","1550551158.24","n/a","2008","Health Care","Industrial Specialties","http://www.nasdaq.com/symbol/mako",
"MLVF","Malvern Bancorp, Inc.","11.65","76406210.45","n/a","n/a","Finance","Banks","http://www.nasdaq.com/symbol/mlvf",
"MAMS","MAM Software Group, Inc.","4.91","71103855.67","n/a","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/mams",
"MNDL","Mandalay Digital Group, Inc","2.61","81621086.67","n/a","n/a","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/mndl",
"MANH","Manhattan Associates, Inc.","120.26","2309856789.66","n/a","1998","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/manh",
"LOAN","Manhattan Bridge Capital, Inc","1.716","7303622.04","n/a","1997","Finance","Finance Companies","http://www.nasdaq.com/symbol/loan",
"MNTX","Manitex International, Inc.","13.32","183289513.68","n/a","n/a","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/mntx",
"MTEX","Mannatech, Incorporated","21.5","57059129.5","n/a","n/a","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/mtex",
"MNKD","MannKind Corporation","4.99","1782990572.6","n/a","2004","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/mnkd",
"MANT","ManTech International Corporation","28.77","1069353798.66","n/a","1971","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/mant",
"MCHX","Marchex, Inc.","9.38","358474099.9","n/a","2004","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/mchx",
"MARPS","Marine Petroleum Trust","16.02","32040000","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/marps",
"MKTX","MarketAxess Holdings, Inc.","70.37","2647758508.8","n/a","2004","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/mktx",
"MKTO","Marketo, Inc.","29.1","1105244568.3","n/a","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/mkto",
"MRLN","Marlin Business Services Corp.","24.85","323159663.05","n/a","2003","Finance","Major Banks","http://www.nasdaq.com/symbol/mrln",
"FISH","Marlin Midstream Partners, LP","17.61","313549466.34","n/a","1992","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/fish",
"MAR","Marriott International","47.02","14084297730.92","n/a","n/a","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/mar",
"MBII","Marrone Bio Innovations, Inc.","14.91","286386657.9","n/a","n/a","Basic Industries","Agricultural Chemicals","http://www.nasdaq.com/symbol/mbii",
"MRTN","Marten Transport, Ltd.","19.43","646008037.67","n/a","1986","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/mrtn",
"MMLP","Martin Midstream Partners L.P.","44.91","1195729917.66","n/a","2002","Energy","Oil Refining/Marketing","http://www.nasdaq.com/symbol/mmlp",
"MRVL","Marvell Technology Group Ltd.","14.23","7005429000","n/a","2000","Technology","Semiconductors","http://www.nasdaq.com/symbol/mrvl",
"MASI","Masimo Corporation","28.63","1618539389.18","n/a","2007","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/masi",
"MASC","Material Sciences Corporation","9.99","103117329.45","n/a","n/a","Capital Goods","Industrial Specialties","http://www.nasdaq.com/symbol/masc",
"MTRX","Matrix Service Company","22.2","581494967.4","n/a","1981","Basic Industries","Engineering & Construction","http://www.nasdaq.com/symbol/mtrx",
"MAT","Mattel, Inc.","46.27","15659362140.31","n/a","n/a","Consumer Non-Durables","Recreational Products/Toys","http://www.nasdaq.com/symbol/mat",
"MATR","Mattersight Corporation","4.8","83341152","n/a","n/a","Consumer Services","Professional Services","http://www.nasdaq.com/symbol/matr",
"MATW","Matthews International Corporation","42.18","1150758682.74","n/a","1994","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/matw",
"MFRM","Mattress Firm Holding Corp.","37.13","1257435371.76","n/a","n/a","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/mfrm",
"MTSN","Mattson Technology, Inc.","2.68","158361379.56","n/a","1994","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/mtsn",
"MXIM","Maxim Integrated Products, Inc.","28.48","8047853935.68","n/a","1988","Technology","Semiconductors","http://www.nasdaq.com/symbol/mxim",
"MXWL","Maxwell Technologies, Inc.","7.95","235648144.2","n/a","n/a","Energy","Industrial Machinery/Components","http://www.nasdaq.com/symbol/mxwl",
"MZOR","Mazor Robotics Ltd.","15.56","227522132.2","n/a","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/mzor",
"MBFI","MB Financial Inc.","32.61","1792295819.4","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/mbfi",
"MCGC","MCG Capital Corporation","4.81","342529782.53","n/a","2001","n/a","n/a","http://www.nasdaq.com/symbol/mcgc",
"MGRC","McGrath RentCorp","38.89","998929434.47","n/a","1984","Technology","Diversified Commercial Services","http://www.nasdaq.com/symbol/mgrc",
"MDCA","MDC Partners Inc.","22.76","1074239794.6","n/a","n/a","Technology","Advertising","http://www.nasdaq.com/symbol/mdca",
"MEAS","Measurement Specialties, Inc.","55.34","878027871.08","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/meas",
"MCOX","Mecox Lane Limited","4.36","53160677.76","n/a","2010","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/mcox",
"TAXI","Medallion Financial Corp.","17.74","390874467.4","n/a","1996","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/taxi",
"MDAS","MedAssets, Inc.","21.54","1332654792.06","n/a","2007","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/mdas",
"MBIS","Mediabistro Inc.","3.611","21747186.113","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/mbis",
"MDCI","Medical Action Industries Inc.","8.6","140959400.8","n/a","n/a","Health Care","Industrial Specialties","http://www.nasdaq.com/symbol/mdci",
"MNOV","MediciNova, Inc.","2.29","51291289.47","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/mnov",
"MDSO","Medidata Solutions, Inc.","118.91","3181666189.57","n/a","2009","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/mdso",
"MDVN","Medivation, Inc.","63.01","4754445195.07","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/mdvn",
"MWRX","MedWorth Acquisition Corp.","8.08","82423676","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/mwrx",
"MEIP","MEI Pharma, Inc.","7.92","170227767.6","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/meip",
"MELA","MELA Sciences, Inc","0.68","32213565.2","n/a","2005","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/mela",
"MPEL","Melco Crown Entertainment Limited","35.59","19569486009.62","n/a","2006","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/mpel",
"MLNX","Mellanox Technologies, Ltd.","38.94","1711077570.84","n/a","2007","Technology","Semiconductors","http://www.nasdaq.com/symbol/mlnx",
"MEMP","Memorial Production Partners LP","19.95","1221712922.85","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/memp",
"MENT","Mentor Graphics Corporation","22.525","2551657182.95","n/a","1984","Technology","EDP Services","http://www.nasdaq.com/symbol/ment",
"MTSL","MER Telemanagement Solutions Ltd.","2.399","11192671.243","n/a","1997","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/mtsl",
"MELI","MercadoLibre, Inc.","110.71","4888171212.43","n/a","1997","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/meli",
"MBWM","Mercantile Bank Corporation","22.28","194003857.52","n/a","1998","Finance","Major Banks","http://www.nasdaq.com/symbol/mbwm",
"MERC","Mercer International Inc.","9.5","530610188","n/a","n/a","Basic Industries","Paper","http://www.nasdaq.com/symbol/merc",
"MBVT","Merchants Bancshares, Inc.","31.7","200132212.3","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/mbvt",
"MRCY","Mercury Systems Inc","10.94","364186528.3","n/a","1985","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/mrcy",
